timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20241231_020207,DDPG_DTP,22,1,108.0152929653283,0,,False,7.182669401168823,93.19999999999982
20241231_020218,DDPG,22,1,131.38735284877774,0,,False,10.015864610671995,134.89999999999773
20241231_020229,SAC_DTP,22,1,129.5756887475909,0,,False,9.865360260009766,129.29999999999797
20241231_020240,SAC,22,1,113.80292673460076,0,,False,9.912065267562866,130.69999999999737
20241231_020248,DWA,22,1,106.80016345588966,0,,False,6.53205680847168,82.09999999999995
20241231_020258,DDPG_DTP,22,2,107.24843208479602,0,,False,8.519551277160645,106.89999999999972
20241231_020306,DDPG,22,2,108.0131683263672,0,,False,7.674650907516479,99.89999999999982
20241231_020319,SAC_DTP,22,2,124.307789398776,0,,False,11.147876262664797,146.19999999999703
20241231_020331,SAC,22,2,126.71274886086742,0,,False,11.104732275009155,146.29999999999706
20241231_020339,DWA,22,2,106.38259450379228,0,,False,6.570519685745239,81.5
20241231_020348,DDPG_DTP,22,3,107.08044288090876,0,,False,7.652847766876221,101.3999999999996
20241231_020357,DDPG,22,3,107.61042636951451,0,,False,8.252018213272095,104.59999999999974
20241231_020408,SAC_DTP,22,3,111.65350069021434,0,,False,9.904462337493896,128.79999999999745
20241231_020421,SAC,22,3,126.96062449198983,0,,False,12.119881629943848,149.99999999999704
20241231_020430,DWA,22,3,113.49638005479916,0,,False,7.358260869979858,91.89999999999988
20241231_020439,DDPG_DTP,22,4,108.5989849733636,0,,False,7.743671178817749,102.79999999999966
20241231_020448,DDPG,22,4,107.36271516610373,0,,False,8.177161693572998,104.59999999999948
20241231_020459,SAC_DTP,22,4,125.05709608909042,0,,False,10.003255128860474,125.19999999999813
20241231_020510,SAC,22,4,112.50326855213032,0,,False,9.841864109039308,129.5999999999974
20241231_020519,DWA,22,4,115.14927421377568,0,,False,7.911885738372803,96.69999999999982
20241231_020529,DDPG_DTP,22,5,110.04830719753885,0,,False,8.018367052078247,106.99999999999952
20241231_020538,DDPG,22,5,108.30746131994223,0,,False,8.038494348526001,106.99999999999956
20241231_020549,SAC_DTP,22,5,118.71450972707343,0,,False,9.770578861236572,129.19999999999737
20241231_020601,SAC,22,5,114.55418026323991,0,,False,10.859286308288574,137.7999999999974
20241231_020610,DWA,22,5,115.0616712504072,0,,False,7.739955902099609,95.39999999999984
20241231_020619,DDPG_DTP,22,6,109.1979066307312,0,,False,8.46543025970459,112.89999999999928
20241231_020628,DDPG,22,6,108.33604217624952,0,,False,7.972539901733398,105.19999999999932
20241231_020639,SAC_DTP,22,6,113.3939702234901,0,,False,9.910712718963625,130.09999999999738
20241231_020651,SAC,22,6,112.93473737126588,0,,False,10.00579047203064,130.6999999999974
20241231_020700,DWA,22,6,116.196787935355,0,,False,8.023151159286499,96.99999999999976
20241231_020709,DDPG_DTP,22,7,111.1047478657494,0,,False,7.856389999389648,103.8999999999998
20241231_020720,DDPG,22,7,132.91922455983766,0,,False,9.638574838638306,129.79999999999896
20241231_020731,SAC_DTP,22,7,113.21287441894816,0,,False,9.825796604156494,130.19999999999737
20241231_020741,SAC,22,7,117.53772168528462,0,,False,9.611682415008543,126.59999999999758
20241231_020751,DWA,22,7,115.10008081335036,0,,False,7.731003761291504,95.2999999999998
20241231_020800,DDPG_DTP,22,8,108.74278187607922,0,,False,8.685685396194458,112.19999999999968
20241231_020809,DDPG,22,8,107.56191430871624,0,,False,7.327757835388184,98.0999999999997
20241231_020821,SAC_DTP,22,8,128.10257654984133,0,,False,11.163089990615845,147.89999999999705
20241231_020832,SAC,22,8,112.5415414004862,0,,False,10.005635499954224,132.69999999999746
20241231_020840,DWA,22,8,106.12813017070096,0,,False,6.474230527877808,81.19999999999999
20241231_020849,DDPG_DTP,22,9,109.59034461188364,0,,False,7.505953073501587,99.99999999999972
20241231_020900,DDPG,22,9,107.54663983535508,0,,False,9.879793882369995,127.39999999999776
20241231_020912,SAC_DTP,22,9,127.46069183994976,0,,False,11.25804567337036,146.399999999997
20241231_020927,SAC,22,9,116.96928790311344,0,,False,14.022264003753662,184.199999999998
20241231_020935,DWA,22,9,106.04517868246782,0,,False,6.522828817367554,81.39999999999998
20241231_020944,DDPG_DTP,22,10,108.98948177844332,0,,False,8.047768354415894,106.2999999999996
20241231_020953,DDPG,22,10,111.12141253684716,0,,False,8.178457260131836,101.39999999999968
20241231_021004,SAC_DTP,22,10,111.56165922392468,0,,False,9.8366117477417,128.39999999999748
20241231_021017,SAC,22,10,124.93371988842044,0,,False,11.470680952072144,145.09999999999715
20241231_021026,DWA,22,10,114.94787977826414,0,,False,7.771902799606323,94.79999999999984
