timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20250109_010533,DDPG,9,1,108.60392814103264,0,1.4172392061070522,False,7.126138925552368,101.99999999999972
20250109_010543,DDPG_DTP,9,1,112.55952018647476,0,1.4839003973415643,False,7.323551654815674,106.49999999999956
20250109_010553,DDPG,9,2,110.72787012883546,1,0.6010559886011927,False,7.344322681427002,106.5999999999998
20250109_010604,DDPG_DTP,9,2,111.16114528751127,1,0.365314644055366,False,7.986929893493652,103.79999999999964
20250109_010613,DDPG,9,3,106.33586702863168,1,0.6701982993510981,False,6.956644535064697,101.99999999999991
20250109_010624,DDPG_DTP,9,3,110.19865621388112,1,0.8029564785808289,False,7.881511688232422,103.49999999999972
20250109_010637,DDPG,9,4,114.04276887996366,3,0.6964895033974108,False,10.142694473266602,131.69999999999928
20250109_010648,DDPG_DTP,9,4,127.6371342516533,2,0.1026685385768842,False,8.444743156433105,120.19999999999912
20250109_010658,DDPG,9,5,107.84118339916527,1,0.3094193158506159,False,7.373363971710205,105.29999999999968
20250109_010708,DDPG_DTP,9,5,108.5692980572759,0,1.217907853628905,False,7.39236044883728,100.6999999999997
20250109_010718,DDPG,9,6,109.1114521619446,0,1.2148502669710048,False,6.82999324798584,95.89999999999968
20250109_010728,DDPG_DTP,9,6,106.6759714803215,0,1.4039584004452872,False,7.996788024902344,99.09999999999992
20250109_010738,DDPG,9,7,105.9022116717333,1,0.8005127570814726,False,7.037123203277588,94.99999999999984
20250109_010748,DDPG_DTP,9,7,104.59733574769832,1,0.157805185594692,False,7.555421113967895,93.59999999999982
20250109_010758,DDPG,9,8,107.50685745314112,1,0.751276033460562,False,7.034476041793823,96.3999999999998
20250109_010808,DDPG_DTP,9,8,107.62371893130036,1,0.846244610337557,False,8.066525220870972,101.40000000000002
20250109_010818,DDPG,9,9,106.31722792503156,0,1.346582505537513,False,6.919792175292969,96.99999999999967
20250109_010828,DDPG_DTP,9,9,106.97480700865384,0,1.6556499469338022,False,7.706278562545776,105.59999999999988
20250109_010839,DDPG,9,10,117.87002910220497,1,0.0735934018346068,False,7.821926355361938,110.19999999999963
20250109_010848,DDPG_DTP,9,10,108.6422668112461,0,1.5814314369562652,False,7.112449407577515,97.9999999999998
