timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20250109_025738,SAC_DTP,14,1,112.5832703123223,1,0.236636239189486,False,9.047312259674072,117.29999999999885
20250109_025750,SAC,14,1,111.37616952016948,1,0.5205516553552488,False,8.971012830734253,115.69999999999888
20250109_025802,SAC_DTP,14,2,109.13720801202122,3,0.2985112963376379,False,9.179112672805786,116.19999999999906
20250109_025814,SAC,14,2,111.72175988400672,1,0.3071563356419395,False,9.079639434814451,115.69999999999906
20250109_025826,SAC_DTP,14,3,115.0081945537292,0,1.5974348741850437,False,8.88204288482666,115.29999999999872
20250109_025839,SAC,14,3,106.65041278842308,1,0.2896028781050325,False,10.26908016204834,134.09999999999891
20250109_025853,SAC_DTP,14,4,107.98838563641633,2,0.2298531881190576,False,10.65899658203125,137.59999999999883
20250109_025908,SAC,14,4,108.30183051875832,3,0.1280321169731438,False,12.147516012191772,151.4999999999988
20250109_025921,SAC_DTP,14,5,123.73710764505016,0,2.241197000230564,False,9.53636884689331,122.89999999999844
20250109_025934,SAC,14,5,125.2853615306572,0,2.300924981553594,False,9.828680515289308,125.69999999999828
20250109_025948,SAC_DTP,14,6,116.21844013633266,4,0.187234172861569,False,11.237609386444092,144.49999999999736
20250109_030001,SAC,14,6,123.2940386216372,0,2.8428820489325664,False,9.48590874671936,124.49999999999834
20250109_030013,SAC_DTP,14,7,116.80722641736928,1,0.0322168946332828,False,9.241158485412598,119.4999999999986
20250109_030025,SAC,14,7,122.22482417719338,0,3.070388284528864,False,9.449726343154907,124.09999999999836
20250109_030040,SAC_DTP,14,8,118.98915281998433,2,0.0705473621524433,False,11.035956621170044,145.09999999999755
20250109_030051,SAC,14,8,108.86200522397256,1,0.402364819549771,False,8.879398345947266,115.89999999999904
20250109_030103,SAC_DTP,14,9,114.09717416476455,1,0.4125432964144495,False,8.91913652420044,114.89999999999873
20250109_030116,SAC,14,9,123.29572210350584,0,2.5602236834011265,False,9.67449951171875,123.3999999999984
20250109_030130,SAC_DTP,14,10,122.9110497335704,2,0.0918377330688853,False,10.858234643936155,142.9999999999972
20250109_030144,SAC,14,10,121.55865821075578,6,0.2980602252492395,False,10.767045497894287,141.39999999999725
