timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20250109_035749,SAC_DTP,28,1,126.35094804822,1,0.472033575557627,False,10.184833288192747,125.99999999999838
20250109_035802,SAC,28,1,132.2198076450233,1,0.682247604396807,False,9.703500509262083,123.9999999999982
20250109_035814,SAC_DTP,28,2,128.74053436614548,1,0.2374485583340606,False,9.423732995986938,122.19999999999835
20250109_035830,SAC,28,2,158.46450399807154,0,1.2110599787389642,False,12.158027410507202,156.2999999999975
20250109_035843,SAC_DTP,28,3,127.61445952519216,1,0.054649510033301,False,9.848771333694458,121.4999999999984
20250109_035856,SAC,28,3,132.4626390434494,0,1.4345081125214658,False,9.536591529846191,124.49999999999812
20250109_035908,SAC_DTP,28,4,131.5190057225181,1,0.4457956292873022,False,9.88240385055542,123.49999999999824
20250109_035921,SAC,28,4,124.0785486881225,1,0.1822968572329466,False,9.57030987739563,123.39999999999836
20250109_035934,SAC_DTP,28,5,130.08313148886683,1,0.3847696356951011,False,9.69389533996582,122.3999999999983
20250109_035946,SAC,28,5,126.54046462783816,1,0.3279207107461551,False,9.867959976196287,124.8999999999984
20250109_035959,SAC_DTP,28,6,126.5025738122414,1,0.5241335701932832,False,9.255900144577026,120.49999999999848
20250109_040012,SAC,28,6,123.02482460011016,1,0.1416640304412835,False,10.436243295669556,135.5999999999984
20250109_040025,SAC_DTP,28,7,130.51217616700532,2,0.2620151956718671,False,9.8695330619812,128.29999999999842
20250109_040042,SAC,28,7,130.08083650807595,2,0.1940468595184296,False,12.902873754501345,167.8999999999986
20250109_040057,SAC_DTP,28,8,149.52464517393926,0,1.1671957148844745,False,11.581849813461304,145.9999999999977
20250109_040109,SAC,28,8,132.82827879442078,0,1.086573653892813,False,9.645407676696776,124.59999999999818
20250109_040122,SAC_DTP,28,9,132.29302050831197,0,1.2754991863263316,False,9.573611974716188,124.2999999999982
20250109_040135,SAC,28,9,127.3541191798703,2,0.2377901721225092,False,10.108267545700071,131.4999999999984
20250109_040148,SAC_DTP,28,10,133.39263088078448,0,1.6164712344201089,False,9.8123881816864,125.19999999999808
20250109_040203,SAC,28,10,158.0320832079211,0,1.4919216805141127,False,11.824800729751587,153.99999999999753
