timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20250109_033222,SAC_DTP,22,1,110.103806058082,0,3.0689695597234707,False,7.6719067096710205,97.99999999999908
20250109_033232,SAC,22,1,110.20699162088978,0,3.579294813512358,False,7.39804220199585,97.29999999999912
20250109_033242,SAC_DTP,22,2,109.55723720978528,0,3.868496465768038,False,7.403221845626831,95.79999999999914
20250109_033252,SAC,22,2,109.74882067576009,0,4.133533271149301,False,7.467797040939331,95.59999999999924
20250109_033302,SAC_DTP,22,3,112.67270985674524,0,3.282359958651749,False,7.480148792266846,98.49999999999912
20250109_033312,SAC,22,3,110.13030225253776,0,3.0629616449434565,False,7.390406847000122,97.39999999999912
20250109_033322,SAC_DTP,22,4,113.67624901601654,0,2.70259032124627,False,7.715028285980225,100.79999999999912
20250109_033332,SAC,22,4,108.5070970166076,0,3.6974986131847056,False,7.344545841217041,96.19999999999932
20250109_033342,SAC_DTP,22,5,112.41075286755265,0,3.409476315778976,False,7.408258676528931,97.29999999999907
20250109_033353,SAC,22,5,113.07246064619008,0,1.4680146170168873,False,8.133984804153442,101.19999999999902
20250109_033403,SAC_DTP,22,6,112.05568466927828,0,3.3386060109207203,False,7.404026985168457,98.2999999999992
20250109_033413,SAC,22,6,107.92430412608884,0,3.062665611973761,False,7.40690279006958,97.09999999999924
20250109_033423,SAC_DTP,22,7,110.90117809768331,0,3.759361028404958,False,7.43874716758728,96.4999999999992
20250109_033433,SAC,22,7,112.48338363908978,0,2.5833506082543405,False,7.844238042831421,102.0999999999988
20250109_033444,SAC_DTP,22,8,112.16278389068772,0,3.67898699569951,False,7.696170806884766,97.79999999999924
20250109_033454,SAC,22,8,110.913450569995,0,3.605971597734199,False,7.346030950546265,97.09999999999916
20250109_033504,SAC_DTP,22,9,109.21920586967713,0,5.114192116620738,False,7.147815465927124,94.3999999999992
20250109_033514,SAC,22,9,112.34285531458264,0,1.9818687055141424,False,7.687179803848267,101.29999999999914
20250109_033524,SAC_DTP,22,10,111.42385875442734,0,2.675553609193057,False,7.695952892303467,99.49999999999903
20250109_033535,SAC,22,10,114.75782641435067,0,2.0220709467450506,False,8.12133264541626,104.29999999999876
