timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20250109_040216,SAC_DTP,29,1,123.55913697436657,0,2.506854082136352,False,8.898289918899536,116.09999999999832
20250109_040228,SAC,29,1,131.92666925816374,0,1.8132083660687344,False,9.57385277748108,124.39999999999816
20250109_040240,SAC_DTP,29,2,122.17691407124578,0,2.687159819099034,False,8.792428255081177,113.89999999999849
20250109_040252,SAC,29,2,123.18490953256774,0,2.133792677589834,False,9.009475708007812,114.69999999999835
20250109_040305,SAC_DTP,29,3,128.88949310660598,0,2.506263409254331,False,9.912994623184204,126.19999999999804
20250109_040318,SAC,29,3,131.66225259672242,0,2.1502864001765425,False,10.352475881576538,124.69999999999813
20250109_040332,SAC_DTP,29,4,135.45999514017777,0,2.378675755796558,False,10.13889217376709,130.19999999999783
20250109_040344,SAC,29,4,128.50325225722543,0,2.67496758295107,False,9.406140804290771,120.3999999999982
20250109_040357,SAC_DTP,29,5,132.8391503259879,0,2.0389502053587405,False,9.859761476516724,125.2999999999981
20250109_040409,SAC,29,5,123.7074372241654,0,2.8743005886294086,False,9.281184911727903,115.0999999999984
20250109_040421,SAC_DTP,29,6,123.43605976468513,0,2.446068387938744,False,8.759495496749878,114.89999999999834
20250109_040433,SAC,29,6,128.25043670864446,0,2.3870182076879973,False,9.520106792449951,124.29999999999816
20250109_040445,SAC_DTP,29,7,122.8615523596788,0,2.7735749479836422,False,8.937309265136719,114.39999999999844
20250109_040457,SAC,29,7,124.36068997589804,0,2.5080730224571,False,8.9255690574646,115.99999999999834
20250109_040510,SAC_DTP,29,8,132.10566413685066,0,2.172380634305275,False,9.692550420761108,125.0999999999981
20250109_040522,SAC,29,8,129.04510411008064,0,2.195106622920805,False,9.531904458999634,124.39999999999814
20250109_040535,SAC_DTP,29,9,131.03002908284776,0,2.8196842719459685,False,9.377744674682615,121.89999999999807
20250109_040547,SAC,29,9,129.83354408700276,0,2.436624429233874,False,9.356952905654907,120.49999999999808
20250109_040559,SAC_DTP,29,10,123.64536580128774,0,2.556866549922658,False,8.97957706451416,115.49999999999844
20250109_040612,SAC,29,10,130.49679195082263,0,2.362330019495484,False,9.615145683288574,126.19999999999804
