timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20250109_004219,DDPG,4,1,107.47416423687214,1,0.1482550341285898,False,9.751786947250366,103.2999999999994
20250109_004231,DDPG_DTP,4,1,109.20928103804114,2,0.1992482468338939,False,9.11564564704895,111.19999999999976
20250109_004241,DDPG,4,2,108.77197076018854,1,0.5928543145100451,False,7.756820917129517,106.49999999999952
20250109_004252,DDPG_DTP,4,2,111.9165997185412,3,0.468990501288608,False,7.882812023162842,112.8999999999998
20250109_004306,DDPG,4,3,109.02879423843278,2,0.0367340310808282,False,8.998282194137573,119.89999999999895
20250109_004322,DDPG_DTP,4,3,117.3056534129031,1,0.7929502816324463,False,11.353800296783447,124.499999999999
20250109_004337,DDPG,4,4,108.5105025171692,2,0.7012690720902857,False,10.243807315826416,110.79999999999971
20250109_004356,DDPG_DTP,4,4,135.60772423258598,2,0.989091483202962,False,13.099501609802246,143.09999999999906
20250109_004411,DDPG,4,5,107.55263317409782,0,1.3235115756678124,False,9.839046478271484,104.19999999999986
20250109_004425,DDPG_DTP,4,5,107.82252371894076,2,0.5653203454983224,False,9.320007562637327,100.59999999999968
20250109_004439,DDPG,4,6,107.94858579411894,0,2.278900168043536,False,9.886118173599243,107.19999999999943
20250109_004454,DDPG_DTP,4,6,108.69616837599207,0,2.031668344080125,False,10.208565950393677,109.09999999999924
20250109_004511,DDPG,4,7,107.1932299282127,1,0.2759440112109209,False,11.580474615097046,107.49999999999966
20250109_004526,DDPG_DTP,4,7,107.50972732672048,2,0.5653800727857412,False,10.693931818008425,115.09999999999869
20250109_004541,DDPG,4,8,109.52765605441913,0,1.5707415581350788,False,10.04753804206848,110.1999999999992
20250109_004556,DDPG_DTP,4,8,107.26531192693967,0,1.342806188517908,False,10.08421277999878,106.7999999999998
20250109_004611,DDPG,4,9,108.71984240222066,1,0.1531266471783393,False,10.258180141448976,107.3999999999997
20250109_004629,DDPG_DTP,4,9,126.95378845435644,2,0.1007835241162379,False,12.016029596328735,128.09999999999962
20250109_004647,DDPG,4,10,139.94644240576287,0,1.060301403537714,False,13.086018323898315,138.89999999999876
20250109_004704,DDPG_DTP,4,10,106.0261955136685,2,0.111064202189301,False,11.394232988357544,123.09999999999876
