timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20241231_012948,DDPG_DTP,18,1,106.93267384795764,0,,False,7.758404493331909,93.89999999999988
20241231_012956,DDPG,18,1,109.00743002346702,0,,False,7.596703052520752,95.39999999999972
20241231_013007,SAC_DTP,18,1,122.69651320433417,0,,False,9.571663618087769,119.79999999999832
20241231_013018,SAC,18,1,128.30686938726564,0,,False,9.78208351135254,125.79999999999812
20241231_013026,DWA,18,1,107.16610909867995,0,,False,6.691503047943115,82.79999999999997
20241231_013034,DDPG_DTP,18,2,107.0609168419712,0,,False,7.318243503570557,95.19999999999985
20241231_013043,DDPG,18,2,108.55151064107636,0,,False,7.613132238388061,100.49999999999966
20241231_013054,SAC_DTP,18,2,123.41906312790654,0,,False,9.627777338027954,120.69999999999828
20241231_013104,SAC,18,2,122.43181695051196,0,,False,9.186851978302002,119.99999999999832
20241231_013112,DWA,18,2,107.74096332295134,0,,False,6.628760576248169,81.59999999999997
20241231_013120,DDPG_DTP,18,3,108.8004902554609,0,,False,7.178579092025757,92.79999999999978
20241231_013128,DDPG,18,3,107.8984538605421,0,,False,6.91284441947937,90.79999999999984
20241231_013139,SAC_DTP,18,3,126.67587522113264,0,,False,9.564607620239258,124.1999999999982
20241231_013149,SAC,18,3,122.09239897812888,0,,False,9.200886964797974,119.49999999999837
20241231_013157,DWA,18,3,106.9043176211501,0,,False,6.919817924499512,80.9
20241231_013213,DDPG_DTP,18,4,107.85481978757534,0,,False,13.907605648040771,185.3999999999992
20241231_013221,DDPG,18,4,106.9908055385437,0,,False,7.145329475402832,94.59999999999977
20241231_013231,SAC_DTP,18,4,123.85628362378245,0,,False,9.389633178710938,120.89999999999829
20241231_013242,SAC,18,4,127.15549341897125,0,,False,9.572067022323608,124.49999999999818
20241231_013250,DWA,18,4,106.38279075301423,0,,False,6.644170761108398,81.10000000000002
20241231_013259,DDPG_DTP,18,5,108.87283116052276,0,,False,7.576000452041626,96.09999999999982
20241231_013307,DDPG,18,5,107.01634501525182,0,,False,7.491212606430054,98.59999999999977
20241231_013318,SAC_DTP,18,5,124.05642169905931,0,,False,9.33799409866333,121.19999999999824
20241231_013328,SAC,18,5,132.0675442441234,0,,False,9.380200624465942,122.09999999999808
20241231_013336,DWA,18,5,107.81056161854488,0,,False,6.763607501983643,83.69999999999993
20241231_013345,DDPG_DTP,18,6,106.5604696349776,0,,False,7.350164890289307,93.99999999999994
20241231_013354,DDPG,18,6,107.93839827911486,0,,False,8.048274040222168,98.79999999999995
20241231_013405,SAC_DTP,18,6,123.38759400961236,0,,False,9.362265825271606,120.69999999999828
20241231_013415,SAC,18,6,130.36013358051918,0,,False,9.295286178588867,121.3999999999982
20241231_013423,DWA,18,6,106.39060022427203,0,,False,6.5733418464660645,81.30000000000001
20241231_013431,DDPG_DTP,18,7,108.90116231930357,0,,False,7.430275917053223,96.19999999999968
20241231_013440,DDPG,18,7,106.63592995358808,0,,False,7.089446306228638,93.89999999999982
20241231_013451,SAC_DTP,18,7,126.5659973574727,0,,False,9.812544345855711,124.29999999999824
20241231_013502,SAC,18,7,127.96592013123438,0,,False,9.722018957138062,124.99999999999817
20241231_013510,DWA,18,7,106.74066075849908,0,,False,6.659497022628784,83.20000000000005
20241231_013518,DDPG_DTP,18,8,108.54981793811532,0,,False,7.167415142059326,93.99999999999974
20241231_013527,DDPG,18,8,109.93063423044455,0,,False,7.732010126113892,102.3999999999998
20241231_013537,SAC_DTP,18,8,124.16728237342578,0,,False,9.33419394493103,121.19999999999824
20241231_013548,SAC,18,8,134.81138670816813,0,,False,9.578117609024048,125.69999999999813
20241231_013556,DWA,18,8,107.02413490713148,0,,False,7.092033386230469,81.4
20241231_013604,DDPG_DTP,18,9,107.5013258413064,0,,False,6.97709059715271,91.29999999999993
20241231_013613,DDPG,18,9,108.01924020082288,0,,False,7.396764278411865,97.49999999999976
20241231_013624,SAC_DTP,18,9,124.13408567122588,0,,False,9.4708149433136,123.19999999999814
20241231_013634,SAC,18,9,123.52608367433552,0,,False,9.231953859329224,120.89999999999829
20241231_013642,DWA,18,9,105.58109462833764,0,,False,6.541687726974487,80.00000000000001
20241231_013650,DDPG_DTP,18,10,107.1856654116833,0,,False,7.276723623275757,94.4999999999998
20241231_013659,DDPG,18,10,108.12532232816184,0,,False,7.398295640945435,93.79999999999986
20241231_013709,SAC_DTP,18,10,123.19116372046888,0,,False,9.273711919784546,120.3999999999983
20241231_013720,SAC,18,10,127.3867866589657,0,,False,9.545167207717896,124.69999999999824
20241231_013728,DWA,18,10,106.68274735208244,0,,False,6.790802717208862,80.80000000000001
