x,y,yaw,linear_velocity,angular_velocity,timestamp
0.0,0.0,0.7853981633974483,0.0,0.0,0.4
0.0014137393937163909,0.0014146875721000778,0.7857333950861669,0.020000000000000004,0.0033523168871862907,0.5
0.004240364370723726,0.004244915697067796,0.7860351160296192,0.04000000000000001,0.0030172094345224387,0.6
0.008486040603903209,0.008484518664683383,0.7846824221256413,0.06000000000000001,-0.013526939039778085,0.7
0.01415382075862891,0.014130425865275466,0.7834648479190288,0.08000000000000002,-0.01217574206612504,0.7999999999999999
0.021246276563324798,0.02118004079507381,0.7823688514490517,0.10000000000000002,-0.01095996469977134,0.8999999999999999
0.02976556555743414,0.02963117770290151,0.7813822524061822,0.12000000000000002,-0.009865990428694182,0.9999999999999999
0.03971348906134918,0.03948200599093165,0.780494094770922,0.14,-0.00888157635260134,1.0999999999999999
0.051091542505777784,0.05073100149345215,0.7796945233547533,0.16000000000000003,-0.007995714161687317,1.2
0.06390095910822077,0.06337690384579768,0.7789746728315434,0.18000000000000005,-0.007198505232099084,1.3
0.07814274775506176,0.07741867923706183,0.7783265679915606,0.20000000000000007,-0.006481048399828104,1.4000000000000001
0.0938177258361926,0.09285548791489638,0.7777430340793814,0.22000000000000008,-0.005835339121792682,1.5000000000000002
0.11092654768255518,0.10968665587880867,0.7772176161928993,0.2400000000000001,-0.005254178864821046,1.6000000000000003
0.1294697291733193,0.12791165026016812,0.7767445068247322,0.2600000000000001,-0.004731093681670906,1.7000000000000004
0.14944766900681453,0.14753005794298596,0.776318480720781,0.28000000000000014,-0.0042602610395112706,1.8000000000000005
0.1708606670662458,0.16854156702983628,0.7759348363146122,0.30000000000000016,-0.003836444061687594,1.9000000000000006
0.1937089402563391,0.19094595080245688,0.7755893430716918,0.3200000000000002,-0.0034549324292041383,2.0000000000000004
0.21799263613926334,0.21474305386702444,0.7752781941451683,0.3400000000000002,-0.003111489265235523,2.1000000000000005
0.24371184465650808,0.23993278021024794,0.774997963805673,0.3600000000000002,-0.002802303394953576,2.2000000000000006
0.2708666081870438,0.266515082924661,0.774745569162183,0.3800000000000002,-0.0025239464348998375,2.3000000000000007
0.29945693016035246,0.29448995539018874,0.7745182357400107,0.40000000000000024,-0.0022733342217229335,2.400000000000001
0.32948278241519113,0.32385742372456516,0.7743134665260072,0.42000000000000026,-0.0020476921400343073,2.500000000000001
0.3609441114707146,0.3546175403378044,0.774129014130614,0.4400000000000003,-0.0018445239539324199,2.600000000000001
0.3938408438553953,0.3867703784459824,0.7739628557519146,0.4600000000000003,-0.001661583786994214,2.700000000000001
0.4281728906206418,0.4203160274173308,0.7738131706587482,0.4800000000000003,-0.0014968509316641843,2.800000000000001
0.46394015114980314,0.4552545888393342,0.7736783199386079,0.5000000000000003,-0.0013485072014027821,2.9000000000000012
0.5011425163590573,0.49158617320937337,0.7735568282817975,0.5200000000000004,-0.0012149165681041296,3.0000000000000013
0.5397798713742671,0.5293108971636802,0.7734473675964535,0.5400000000000004,-0.0010946068534405384,3.1000000000000014
0.5798520977570222,0.5684288811701347,0.7733487422698245,0.5600000000000004,-0.0009862532662898715,3.2000000000000015
0.6213590753435819,0.6089402476199205,0.7732598759098731,0.5800000000000004,-0.0008886635995137837,3.3000000000000016
0.6643006837521174,0.6508451192613895,0.7731797994180444,0.6000000000000004,-0.0008007649182872889,3.4000000000000017
0.7086768036063795,0.6941436179268186,0.7731076402591229,0.6200000000000004,-0.0007215915892140323,3.5000000000000018
0.7544873175175614,0.7388358635091724,0.7730426128076479,0.6400000000000005,-0.0006502745147507483,3.600000000000002
0.8017321108605645,0.7849219731516334,0.7729840096625287,0.6600000000000005,-0.0005860314511920706,3.700000000000002
0.850411072376027,0.832402060617603,0.772931193832448,0.6800000000000005,-0.0005281583008067692,3.800000000000002
0.9005240946252278,0.8812762358132123,0.7728835917044675,0.7000000000000005,-0.00047602127980450604,3.900000000000002
0.9520710743212853,0.931544604438166,0.772840686717092,0.7200000000000005,-0.00042904987375447234,4.000000000000002
1.005051912556841,0.9832072677440574,0.7728020136669883,0.7400000000000005,-0.0003867305010376576,4.100000000000001
1.059466514945604,1.036264322382181,0.7727671535856937,0.7600000000000006,-0.000348600812945854,4.200000000000001
1.1153147916926909,1.0907158603253906,0.7727357291290686,0.7800000000000006,-0.00031424456625028796,4.300000000000001
1.1725966576065552,1.1465619688507487,0.7727074004280112,0.8000000000000006,-0.00028328701057400707,4.4
1.2313120320634563,1.2038027305716228,0.7726818613541409,0.8200000000000006,-0.0002553907387037313,4.5
1.2914608389338063,1.262438223509547,0.7726588361588163,0.8400000000000006,-0.0002302519532455527,4.6
1.3530430064783374,1.3224685211976086,0.7726380764480456,0.8600000000000007,-0.00020759710770601458,4.699999999999999
1.4160584672208276,1.3838936928083716,0.7726193584596115,0.8800000000000007,-0.00018717988434069355,4.799999999999999
1.4805071578030709,1.446713803300429,0.7726024806121228,0.9000000000000007,-0.00016877847488716569,4.899999999999999
1.5463890188268805,1.510928913578614,0.7725872612987486,0.9200000000000007,-0.00015219313374270627,4.999999999999998
1.6137039946871337,1.576539080663705,0.7725735369011295,0.9400000000000007,-0.00013724397619085948,5.099999999999998
1.6824520333991897,1.6435443578681583,0.7725611600014224,0.9600000000000007,-0.00012376899707078337,5.1999999999999975
1.7526330864234463,1.7119447949749964,0.7725499977726485,0.9800000000000008,-0.00011162228773820004,5.299999999999997
1.8242471084892948,1.7817404384174935,0.7725399305295071,1.0000000000000007,-0.00010067243141476112,5.399999999999997
1.8972940574203196,1.8529313314577431,0.7725308504236047,1.0200000000000007,-9.080105902414815e-05,5.4999999999999964
1.9717738939622216,1.9255175143625602,0.7725226602686641,1.0400000000000007,-8.190154940601602e-05,5.599999999999996
2.0476865816146392,1.9994990245754947,0.7725152724827204,1.0600000000000007,-7.387785943624436e-05,5.699999999999996
2.1250320864677814,2.074875896883999,0.7725086081356183,1.0800000000000007,-6.664347102169899e-05,5.799999999999995
2.2038103770445647,2.1516481635810294,0.7725025960912918,1.1000000000000008,-6.012044326508814e-05,5.899999999999995
2.2840214241487637,2.2298158546205378,0.772497172235367,1.1200000000000008,-5.423855924835408e-05,5.999999999999995
2.365665200719525,2.3093789977664922,0.7724922787795693,1.1400000000000008,-4.8934557976387794e-05,6.099999999999994
2.448741681692471,2.3903376187351806,0.7724878636352753,1.1600000000000008,-4.4151442939011076e-05,6.199999999999994
2.5332508438675085,2.472691741330672,0.7724838798493118,1.1800000000000008,-3.983785963601605e-05,6.299999999999994
2.6191926657833693,2.5564413875734027,0.7724802850957965,1.2000000000000008,-3.594753515256954e-05,6.399999999999993
2.7065671275988423,2.6415865778219216,0.7724770412184375,1.2200000000000009,-3.243877358993785e-05,6.499999999999993
2.795374210980595,2.728127330887899,0.772474113818261,1.2400000000000009,-2.927400176488959e-05,6.5999999999999925
2.885613898997437,2.81606366414454,0.7724714718822464,1.260000000000001,-2.6419360145801818e-05,6.699999999999992
2.9772861760208484,2.9053955936285885,0.7724690874487946,1.280000000000001,-2.3844334517963972e-05,6.799999999999992
3.0703910276315556,2.9961231341361336,0.7724669353063643,1.300000000000001,-2.152142430222881e-05,6.8999999999999915
3.164928440531936,3.088246299312451,0.7724649927219774,1.320000000000001,-1.9425843868603465e-05,6.999999999999991
3.260898402464,3.1817651017361253,0.772463239196622,1.340000000000001,-1.7535253554523678e-05,7.099999999999991
3.3583009021327057,3.2766795529977104,0.7724616562448796,1.360000000000001,-1.5829517423071593e-05,7.19999999999999
3.457135929134343,3.372989663773193,0.7724602271963705,1.380000000000001,-1.4290485091272842e-05,7.29999999999999
3.557403473889736,3.4706954438925144,0.7724589370168472,1.400000000000001,-1.290179523305568e-05,7.39999999999999
3.659103527582006,3.5697969024034233,0.7724577721469877,1.420000000000001,-1.1648698595045914e-05,7.499999999999989
3.7622360820986374,3.670294047630908,0.7724567203571298,1.440000000000001,-1.0517898580086893e-05,7.599999999999989
3.866801129977608,3.7721868872324644,0.7724557706163648,1.460000000000001,-9.497407649661227e-06,7.699999999999989
3.972798664357338,3.875475428249452,0.7724549129745676,1.480000000000001,-8.576417972250283e-06,7.799999999999988
4.080227963822754,3.9801589803244695,0.7724541384560782,1.499990015255866,-7.74518489388143e-06,7.899999999999988
4.187658051621429,4.084843154083299,0.7724534389638981,1.5,-6.994921802228049e-06,7.999999999999988
4.295088205553389,4.189527259974095,0.7724528072226903,1.5,-6.317412077461171e-06,8.099999999999987
4.40251841921383,4.294211304569592,0.7724522366633174,1.5,-5.705593729032898e-06,8.199999999999987
4.509948686818897,4.3988952938053085,0.7724517213542142,1.5,-5.153091031218082e-06,8.299999999999986
4.617379003145427,4.503579233041381,0.7724512559394515,1.5,-4.6541476272921045e-06,8.399999999999986
4.724809363476535,4.6082631271183985,0.7724508355828201,1.5,-4.203566313698559e-06,8.499999999999986
4.8322397635524945,4.712946980407811,0.7724504559173526,1.5,-3.7966546755363595e-06,8.599999999999985
