x,y,yaw,linear_velocity,angular_velocity,timestamp
15.2,9.6,0.0,0,0,0.2
15.2,9.6,0.0,0.0,0.0,0.4
15.299999999999999,9.6,0.06018112464883388,0.1,0.06018112464883388,0.6000000000000001
15.399818966260208,9.606014480421711,0.11802672745208093,0.1,0.05784560280324705,0.8
15.499123259021417,9.617789769768306,0.17364455185851524,0.1,0.05561782440643431,1.0
15.597619421900916,9.635067092998916,0.22713647751356397,0.1,0.05349192565504873,1.2
15.695050943997426,9.65758594070383,0.27859894003186597,0.1,0.05146246251830199,1.4
15.791195112573366,9.685086828850242,0.3281233110350919,0.1,0.049524371003225924,1.5999999999999999
15.885859993091877,9.717313532007966,0.3757962431377189,0.1,0.04767293210262703,1.7999999999999998
15.978881561590173,9.754014864328699,0.4216999839436774,0.1,0.04590374080595849,1.9999999999999998
16.070121005093657,9.794946074293401,0.465912662583294,0.1,0.044212678639616566,2.1999999999999997
16.159462198563208,9.839869911500793,0.5085085518610899,0.1,0.04259588927779587,2.4
16.24680936133803,9.888557416624682,0.5495583086903861,0.1,0.04104975682929627,2.6
16.332084891867893,9.940788479153126,0.5891291951512277,0.1,0.03957088646084157,2.8000000000000003
16.41522737645427,9.996352201641852,0.6272852822159746,0.1,0.03815608706474679,3.0000000000000004
16.496189765518675,10.055047103950175,0.6640876379352237,0.1,0.03680235571924919,3.2000000000000006
16.5749377094065,10.116681196248516,0.6995945016596894,0.1,0.03550686372446564,3.400000000000001
16.651448044766422,10.181071945452981,0.7338614456862956,0.1,0.03426694402660626,3.600000000000001
16.72570742199806,10.248046156110286,0.7669415255547917,0.1,0.033080079868496065,3.800000000000001
16.797711064034885,10.317439783580195,0.7988854200810576,0.1,0.03194389452626594,4.000000000000001
16.867461646746882,10.389097694597309,0.8297415620918714,0.1,0.03085614201081384,4.200000000000001
16.934968291444033,10.462873387896204,0.8595562607206407,0.1,0.02981469862876934,4.400000000000001
17.000245660287213,10.538628685512355,0.8883738160322557,0.1,0.028817555311615048,4.600000000000001
17.063313145827472,10.616233403588188,0.916236626665917,0.1,0.0278628106336612,4.800000000000002
17.124194146366793,10.695565009983943,0.9431852911159416,0.1,0.026948664450024674,5.000000000000002
17.182915419339043,10.776508274685327,0.9692587032108145,0.1,0.02607341209487289,5.200000000000002
17.239506505430356,10.858954917885676,0.9944941422989833,0.1,0.025235439088168762,5.400000000000002
17.29399921667976,10.942803259674221,1.0189273586051586,0.1,0.024433216306175332,5.600000000000002
17.34642718231294,11.02795787446148,1.0425926541823638,0.1,0.023665295577205172,5.8000000000000025
17.396825446557163,11.114329252597813,1.0655229598520317,0.1,0.02293030566966782,6.000000000000003
17.44523011315858,11.20183347107444,1.0877499084965325,0.1,0.022226948644500866,6.200000000000003
17.491678031770384,11.290391874722154,1.1093039050452094,0.1,0.0215539965486769,6.400000000000003
17.536206521800136,11.37993076892836,1.1302141934759697,0.1,0.02091028843076044,6.600000000000003
17.57885312969551,11.470381124566236,1.1505089211395136,0.1,0.020294727663543954,6.800000000000003
17.619655416009547,11.561678295560455,1.170215200702226,0.1,0.01970627956271236,7.0000000000000036
17.65865076891958,11.653761749293588,1.1893591699965917,0.1,0.019143969294365706,7.200000000000004
17.695876241179054,11.746574809878071,1.2079660500647624,0.1,0.018606880068170607,7.400000000000004
17.731368407759156,11.840064414174218,1.2260602016817814,0.1,0.018094151617018883,7.600000000000004
17.76516324168893,11.93418088031941,1.2436651806502477,0.1,0.01760497896846618,7.800000000000004
17.797296005829416,12.028877688442451,1.2608037921682946,0.1,0.017138611518046933,8.000000000000004
17.82780115852034,12.124111273166031,1.2774981445882712,0.1,0.01669435241997641,8.200000000000003
17.856712271218456,12.219840827445559,1.2937697029052306,0.1,0.016271558316959558,8.400000000000002
17.884061956405382,12.316028117251312,1.309639342343306,0.1,0.015869639438075244,8.600000000000001
17.909881804180973,12.412637306570161,1.3251274024456112,0.1,0.015488060102305213,8.8
17.934202326076164,12.509634792180591,1.3402537421212324,0.1,0.015126339675621138,9.0
17.957052904717603,12.606989047638438,1.3550377961633682,0.1,0.01478405404213582,9.2
17.978461748055032,12.704670475898642,1.3694986338286848,0.1,0.014460837665316584,9.399999999999999
17.998455846921267,12.802651269988745,1.383655020163187,0.1,0.014156386334502315,9.599999999999998
18.017060934732914,12.900905281141068,1.3975254808792656,0.1,0.01387046071607878,9.799999999999997
18.03430144815652,12.999407893780988,1.411128371738403,0.1,0.013602890859137386,9.999999999999996
18.05020048755752,13.098135906756665,1.4244819535826616,0.1,0.013353581844258567,10.199999999999996
18.06477977601564,13.197067420179108,1.4376044743965657,0.1,0.01312252081390406,10.399999999999995
18.078059615625996,13.296181727218622,1.4505142600839915,0.1,0.012909785687425812,10.599999999999994
18.090058839704938,13.395459210171722,1.4632298160319095,0.1,0.012715555947917978,10.799999999999994
18.100794759376114,13.494881240068592,1.475769942030909,0.1,0.012540125998999408,10.999999999999993
18.110283102815494,13.594430079031065,1.488153863767768,0.1,0.012383921736859073,11.199999999999992
18.118537945170658,13.694088784509772,1.5004013849480573,0.1,0.012247521180289168,11.399999999999991
18.12557162682134,13.793841114419587,1.5125330652167404,0.1,0.012131680268683043,11.59999999999999
18.131394657190043,13.893671432045673,1.524570430520351,0.1,0.012037365303610515,11.79999999999999
18.136015600709328,13.993564609395237,1.5365362245357876,0.1,0.011965794015436805,11.99999999999999
18.13944094075869,14.093505927405088,1.5484547124804666,0.1,0.011918487944678868,12.199999999999989
18.141674916332004,14.193480971056681,1.5603520523125827,0.1,0.011897339832115984,12.399999999999988
