,total_distance,total_distance,collision_count,collision_count,min_obstacle_distance,min_obstacle_distance,execution_time,execution_time,operation_time,operation_time
,mean,std,mean,std,mean,std,mean,std,mean,std
algorithm,,,,,,,,,,
SAC,128.09710877012932,3.2420221947872268,0.0,0.0,2.353570791721085,0.3005826057030047,9.457280898094178,0.3910580948846734,121.0699999999982,4.407077640946703
SAC_DTP,127.6003360763734,4.990279115543424,0.0,0.0,2.4886478063741304,0.2475728684972066,9.334904336929322,0.5255846425163597,120.34999999999823,6.0461649920514535
