,total_distance,total_distance,collision_count,collision_count,min_obstacle_distance,min_obstacle_distance,execution_time,execution_time,operation_time,operation_time
,mean,std,mean,std,mean,std,mean,std,mean,std
algorithm,,,,,,,,,,
SAC,126.9348908364329,5.764546470447966,0.6,0.8432740427115678,1.5486000328057152,0.9689584499020398,10.572334265708923,1.9178881124119176,136.31999999999823,24.174449321546014
SAC_DTP,125.28220660434292,2.9990368890461276,0.4,0.8432740427115678,1.8902036432707177,0.8605642768168159,9.856567311286927,0.4101232532647512,126.30999999999842,4.312630030245844
