x,y,yaw,linear_velocity,angular_velocity,timestamp
0.0,0.0,0.7853981633974483,0.0,0.0,0.4
0.0014158378985957081,0.001412587358325173,0.7842489236105639,0.020000000000000004,-0.01149239786884415,0.5
0.004250434423031836,0.004234831597163235,0.7832145654347935,0.04000000000000001,-0.010343581757703557,0.6
0.008501458793220427,0.008469072001776878,0.7834201527954044,0.06000000000000001,0.002055873606109593,0.7
0.014168446455022788,0.014115774653854447,0.7836052039452052,0.08000000000000002,0.001850511498006746,0.7999999999999999
0.021251005198241482,0.021175332830458454,0.7837717770180092,0.10000000000000002,0.0016657307280394384,0.8999999999999999
0.02974880532990369,0.029648076950418753,0.7839217232123797,0.12000000000000002,0.001499461943706315,0.9999999999999999
0.03966157108967566,0.03953428324969718,0.7840567076651488,0.14,0.0013498445276902693,1.0999999999999999
0.05098907315753981,0.05083418134227013,0.784178228212598,0.16000000000000003,0.0012152054744913876,1.2
0.06373112212129442,0.0635479608041485,0.7842876322537682,0.18000000000000005,0.001094040411701691,1.3
0.07788756278691253,0.07767577690150886,0.7843861319085137,0.20000000000000007,0.000984996547455097,1.4000000000000001
0.09345826922852905,0.09321775556926548,0.7844748176433036,0.22000000000000008,0.0008868573478997277,1.5000000000000002
0.11044314048700102,0.11017399773352858,0.7845546705201635,0.2400000000000001,0.0007985287685983167,1.6000000000000003
0.12884209683677308,0.12854458306005487,0.7846265732083376,0.2600000000000001,0.0007190268817418577,1.7000000000000004
0.14865507655033244,0.1483295732008178,0.7846913198840579,0.28000000000000014,0.0006474667572033965,1.8000000000000005
0.16988203309798877,0.16952901460204134,0.7847496251310533,0.30000000000000016,0.0005830524699539374,1.9000000000000006
0.19252293272818938,0.19214294092931108,0.7848021319429891,0.3200000000000002,0.0005250681193582629,2.0000000000000004
0.21657775238018506,0.21617137515857293,0.7848494189187447,0.3400000000000002,0.0004728697575560048,2.1000000000000005
0.2420464778866983,0.24161433137584226,0.7848920067322044,0.3600000000000002,0.00042587813459693535,2.2000000000000006
0.2689291024293958,0.26847181632317785,0.7849303639499466,0.3800000000000002,0.00038357217742213123,2.3000000000000007
0.29722562521451457,0.29674383072384014,0.7849649122627677,0.40000000000000024,0.0003454831282097004,2.400000000000001
0.32693605033999795,0.32643037041547557,0.7849960311902889,0.42000000000000026,0.0003111892752123424,2.500000000000001
0.35806038582903404,0.35753142731658316,0.7850240623118879,0.4400000000000003,0.0002803112159894816,2.600000000000001
0.3905986428079995,0.3900469902483672,0.785049313071796,0.4600000000000003,0.0002525075990806869,2.700000000000001
0.4245508348095555,0.4239770456313087,0.7850720602013589,0.4800000000000003,0.00022747129562894486,2.800000000000001
0.45991697718405405,0.4593215780733528,0.7850925527971003,0.5000000000000003,0.00020492595741483655,2.9000000000000012
0.49669708660453443,0.49608057086447116,0.7851110150893166,0.5200000000000004,0.0001846229221627027,3.0000000000000013
0.534891180652457,0.5342540063904813,0.7851276489324145,0.5400000000000004,0.00016633843097935141,3.1000000000000014
0.5744992774729588,0.5738418664773534,0.7851426360450483,0.5600000000000004,0.00014987112633857436,3.2000000000000015
0.6155213954898556,0.6148441326757941,0.7851561400252721,0.5800000000000004,0.00013503980223772416,3.3000000000000016
0.6579575531718787,0.6572607864946243,0.7851683081633748,0.6000000000000004,0.00012168138102719439,3.4000000000000017
0.7018077688427413,0.7010918095903591,0.7851792730727756,0.6200000000000004,0.00010964909400801304,3.5000000000000018
0.7470720605286026,0.7463371839194247,0.7851891541572956,0.6400000000000005,9.881084520069194e-05,3.600000000000002
0.7937504458373447,0.7929968918585945,0.7851980589312756,0.6600000000000005,8.904773979967473e-05,3.700000000000002
0.841842941864825,0.8410709162984809,0.7852060842073425,0.6800000000000005,8.025276066891962e-05,3.800000000000002
0.8913495651239173,0.8905592407142693,0.785213317165138,0.7000000000000005,7.232957795455519e-05,3.900000000000002
0.9422703314927212,0.9414618492173086,0.785219836312975,0.7200000000000005,6.51914783702523e-05,4.000000000000002
0.9946052561788203,0.9937787265906796,0.7852257123531847,0.7400000000000005,5.8760402096957876e-05,4.100000000000001
