,total_distance,total_distance,collision_count,collision_count,min_obstacle_distance,min_obstacle_distance,operation_time,operation_time,execution_time,execution_time
,mean,std,mean,std,mean,std,mean,std,mean,std
algorithm,,,,,,,,,,
SAC,122.69061753482728,6.73322277296512,0.7538461538461539,0.6730413177395689,1.3566474572487408,1.0571178952377576,131.89115384615232,25.198080931201886,10.214778725917522,1.9222505240362866
SAC_DTP,122.47436379416546,6.6624640374182285,0.7730769230769231,0.7230810147183743,1.3855552933413808,1.1166428841789255,128.7742307692292,17.38013812904303,10.018870122616107,1.3353740418019768
