,total_distance,total_distance,collision_count,collision_count,min_obstacle_distance,min_obstacle_distance,execution_time,execution_time,operation_time,operation_time
,mean,std,mean,std,mean,std,mean,std,mean,std
algorithm,,,,,,,,,,
SAC,127.85681995533344,5.695897708094792,1.4,1.2649110640673518,0.2568802229525665,0.1503029858756417,11.375000715255737,1.6708324844913107,147.50999999999763,22.167315779969616
SAC_DTP,129.72140571706677,1.33976090899258,1.0,0.0,0.31960744181568723,0.10290214626625316,10.897891616821289,0.2111002879965107,140.46999999999758,2.101348773208894
