,total_distance,total_distance,collision_count,collision_count,min_obstacle_distance,min_obstacle_distance,execution_time,execution_time,operation_time,operation_time
,mean,std,mean,std,mean,std,mean,std,mean,std
algorithm,,,,,,,,,,
SAC,132.79009276082257,7.395817095409779,1.1,0.31622776601683794,0.21655498066532058,0.09925133972045341,10.082164788246155,0.5057935530794685,129.2399999999982,6.522814661716829
SAC_DTP,132.49293321943372,7.242596105501761,1.0,0.0,0.2108760837759911,0.062118452680354964,10.108897757530212,0.45299017449254986,128.8299999999982,6.614974594727147
