timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20250109_023255,SAC_DTP,9,1,136.75814249153586,1,0.2190556579195945,False,10.285446166992188,132.799999999998
20250109_023308,SAC,9,1,136.16097575623536,1,0.2826835068493236,False,10.186927795410156,132.0999999999981
20250109_023321,SAC_DTP,9,2,135.20493115634773,1,0.2069326492992159,False,10.058994770050049,130.99999999999815
20250109_023335,SAC,9,2,135.82762647089746,1,0.1280309347870222,False,10.212961673736572,131.9999999999981
20250109_023348,SAC_DTP,9,3,136.35998113608687,1,0.2130042048858976,False,10.603243589401243,132.39999999999807
20250109_023402,SAC,9,3,135.09608764899093,1,0.3599410817385177,False,10.348652124404907,131.49999999999812
20250109_023415,SAC_DTP,9,4,135.76945823622006,1,0.2289635025755769,False,10.173648834228516,131.6999999999981
20250109_023429,SAC,9,4,138.01640119272022,1,0.3647851781980754,False,10.341903686523438,133.79999999999794
20250109_023441,SAC_DTP,9,5,119.42460856573857,1,0.260891698049307,False,9.405988216400146,116.89999999999866
20250109_023453,SAC,9,5,117.05464990471954,1,0.1686196072062554,False,9.026999950408936,115.39999999999876
20250109_023506,SAC_DTP,9,6,134.4897706508475,1,0.211164297550546,False,10.058491945266724,130.79999999999816
20250109_023519,SAC,9,6,136.2648685907972,1,0.0741393188367137,False,10.197632551193236,132.29999999999808
20250109_023532,SAC_DTP,9,7,118.22327402699794,1,0.202919601582765,False,9.28249168395996,115.79999999999872
20250109_023545,SAC,9,7,137.05125348196313,1,0.2621331730878076,False,10.508009910583496,133.29999999999808
20250109_023559,SAC_DTP,9,8,136.75329508102644,1,0.1808592841999206,False,10.398902416229248,132.69999999999806
20250109_023612,SAC,9,8,134.8915988266348,1,0.1776198483486176,False,10.024894714355469,130.89999999999816
20250109_023625,SAC_DTP,9,9,136.19317400764578,1,0.0696603905108487,False,10.167465686798096,132.19999999999808
20250109_023638,SAC,9,9,120.8799148016234,2,0.2190017042156999,False,9.35186219215393,118.69999999999844
20250109_023652,SAC_DTP,9,10,135.7526968418906,1,0.3153095511862388,False,10.654304265975952,131.9999999999981
20250109_023705,SAC,9,10,136.65755093364388,1,0.12859545338517275,False,10.621803283691406,132.39999999999802
