timestamp,algorithm,scenario,iteration,total_distance,collision_count,min_obstacle_distance,reached_goal,execution_time,operation_time
20250109_010901,DDPG,10,1,104.52424808650034,2,0.6258590546088371,False,8.679842948913574,119.09999999999914
20250109_010915,DDPG_DTP,10,1,135.15511779520696,4,0.2669929491090577,False,10.982803106307983,151.59999999999877
20250109_010928,DDPG,10,2,113.20866041688238,3,0.3549829332253025,False,9.230163097381592,130.39999999999907
20250109_010939,DDPG_DTP,10,2,115.11946813024116,4,0.0441180760856366,False,8.853438138961792,127.79999999999916
20250109_010951,DDPG,10,3,106.78502305892717,2,0.5220820836245801,False,8.767902851104736,122.79999999999892
20250109_011003,DDPG_DTP,10,3,123.6605128134101,0,1.1795465133977796,False,8.989217519760132,122.5999999999987
20250109_011016,DDPG,10,4,139.38247069361918,1,0.48792106729662,False,9.880531311035156,139.8999999999979
20250109_011029,DDPG_DTP,10,4,125.58776976462195,2,0.6370900281168091,False,9.305680751800535,131.59999999999832
20250109_011040,DDPG,10,5,105.7114585126802,0,1.1496462113062835,False,8.609922170639038,112.49999999999908
20250109_011054,DDPG_DTP,10,5,125.07057111560636,2,0.1853850325396326,False,10.649364471435549,137.59999999999764
20250109_011105,DDPG,10,6,106.99826165630834,1,0.325213468193737,False,7.997175455093384,108.79999999999929
20250109_011117,DDPG_DTP,10,6,117.95245209953993,2,0.0408523447441453,False,9.442980289459229,123.799999999999
20250109_011129,DDPG,10,7,106.0468633826182,0,1.2691977744440717,False,8.55606460571289,115.89999999999932
20250109_011141,DDPG_DTP,10,7,115.82708814250572,1,0.9139842090131214,False,8.873515367507935,117.39999999999895
20250109_011152,DDPG,10,8,106.02637508157584,1,0.634169806505947,False,8.49505090713501,116.49999999999908
20250109_011204,DDPG_DTP,10,8,106.40001189667454,2,0.2416533586463742,False,8.604947805404663,121.29999999999905
20250109_011216,DDPG,10,9,132.96696335961775,3,0.1901927372753563,False,9.685108423233032,138.39999999999807
20250109_011227,DDPG_DTP,10,9,109.14864502089212,0,1.4914858527424677,False,7.59609055519104,106.39999999999844
20250109_011240,DDPG,10,10,119.30324781491802,2,0.3953355204180859,False,9.655815362930298,131.59999999999798
20250109_011251,DDPG_DTP,10,10,105.5762242156001,1,0.887846208400005,False,8.285380363464355,117.89999999999912
