,total_distance,total_distance,collision_count,collision_count,min_obstacle_distance,min_obstacle_distance,operation_time,operation_time,execution_time,execution_time
,mean,std,mean,std,mean,std,mean,std,mean,std
algorithm,,,,,,,,,,
DDPG,111.91381069846496,2.8008845881295437,1.475,0.8472090402579147,0.7260627027608426,0.45788651839511435,116.8274999999991,13.730642210993135,8.987991389036178,1.5956954329924318
DDPG_DTP,112.84050703226629,3.7332123778723028,1.465,0.646671640422182,0.6623502545262544,0.38948314021262403,116.08399999999912,14.527505454717097,9.012062475681304,1.8370486360864957
